day,has_kf_reference,kf_mgkg,frequency_thz,eps_real_mean,eps_real_sd,n_scans,eps_real_sem
3,True,84.0,0.76,1.3393286409985838,0.06487708343923389,120,0.0059224403441355405
3,True,84.0,0.77,1.3404793916933215,0.06767003294762078,120,0.006177400585421618
3,True,84.0,0.78,1.337157239981402,0.07064464646804072,120,0.006448944406253927
3,True,84.0,0.79,1.3381294877608716,0.0707804279217452,120,0.006461339500434725
3,True,84.0,0.8,1.3379111003506983,0.06882860332463929,120,0.006283163107080002
3,True,84.0,0.81,1.3399198669922059,0.06649442739014852,120,0.0060700829716622854
3,True,84.0,0.82,1.336538240873286,0.06434517277625404,120,0.005873883766020275
3,True,84.0,0.83,1.3351198573044096,0.0629520531892465,120,0.00574670992883589
3,True,84.0,0.84,1.329374220089871,0.06313632271290606,120,0.0057635313579640695
3,True,84.0,0.85,1.3278853948401956,0.06297263797425132,120,0.0057485890540173125
3,True,84.0,0.86,1.3259942874505226,0.06187941309166951,120,0.0056487917325813135
3,True,84.0,0.87,1.3297463870257955,0.06085731853785005,120,0.005555487692076298
3,True,84.0,0.88,1.3311307415874638,0.060231204111829584,120,0.005498331526291163
3,True,84.0,0.89,1.3347353369495047,0.061083879201620686,120,0.005576169756441384
3,True,84.0,0.9,1.3336556498462033,0.06322526634022806,120,0.005771650763135834
3,True,84.0,0.91,1.3350506207904798,0.0662255643349677,120,0.006045539244961903
3,True,84.0,0.92,1.3335412960987454,0.06775971777960992,120,0.006185587653012703
3,True,84.0,0.93,1.3381203785961902,0.06759822374226225,120,0.0061708453318197205
3,True,84.0,0.94,1.3380189977404473,0.06654430403355174,120,0.00607463606544305
3,True,84.0,0.95,1.3396175625900235,0.06524569143976536,120,0.0059560894969302005
3,True,84.0,0.96,1.3357174057796317,0.06447987742283248,120,0.005886180561608905
3,True,84.0,0.97,1.334126078654356,0.06409386643339306,120,0.005850942740548761
3,True,84.0,0.98,1.3281943989600038,0.06400773196816685,120,0.005843079775618255
3,True,84.0,0.99,1.3286931604588441,0.06282326052846818,120,0.005734952821244324
3,True,84.0,1.0,1.3270273303038418,0.061561846090440964,120,0.005619801964232622
3,True,84.0,1.01,1.3299894235827645,0.059924751978424395,120,0.0054703564019142285
3,True,84.0,1.02,1.329037083484796,0.06029134352062182,120,0.005503821478089585
3,True,84.0,1.03,1.3297845551509628,0.06054497720703722,120,0.005526974959988403
3,True,84.0,1.04,1.3285879931147127,0.0627196658426419,120,0.005725495963533538
3,True,84.0,1.05,1.3301792829319805,0.06440066092124931,120,0.0058789491174682795
3,True,84.0,1.06,1.3297891249192728,0.0648053568398255,120,0.005915892631390688
3,True,84.0,1.07,1.333937988810298,0.06404483251066491,120,0.005846466576288565
3,True,84.0,1.08,1.3338139411297394,0.06479306570671473,120,0.005914770609580343
3,True,84.0,1.09,1.3338664376333034,0.06324202488737705,120,0.005773180602186587
3,True,84.0,1.1,1.331531399339865,0.0645601944940812,120,0.005893512473554849
3,True,84.0,1.11,1.332325089843068,0.06446489004204176,120,0.005884812407186071
3,True,84.0,1.12,1.3278787943418622,0.06351103707655231,120,0.005797737942895777
3,True,84.0,1.13,1.3285536212016154,0.0617819268896671,120,0.005639892500600942
3,True,84.0,1.14,1.3278496417205505,0.06123581622231828,120,0.005590039645367418
3,True,84.0,1.15,1.3281015980643172,0.06030855016393527,120,0.005505392222536538
3,True,84.0,1.16,1.3249647083997547,0.06095844300113792,120,0.005564719050352693
3,True,84.0,1.17,1.327988592950227,0.061219309921031126,120,0.005588532833108093
3,True,84.0,1.18,1.324731396813355,0.060887582537310796,120,0.005558250404607126
3,True,84.0,1.19,1.326112304265602,0.061230316580491814,120,0.005589537599052992
3,True,84.0,1.2,1.3251760242812665,0.06168041113266324,120,0.005630625422258738
3,True,84.0,1.21,1.3281510181871161,0.060910887452476935,120,0.005560377842563333
3,True,84.0,1.22,1.326598997505746,0.061900187388494655,120,0.005650688157745887
3,True,84.0,1.23,1.3289788769117026,0.06188852626429122,120,0.005649623647617205
3,True,84.0,1.24,1.3256353427405516,0.0617271821652214,120,0.005634895013853724
3,True,84.0,1.25,1.3265308365303758,0.06162395147139358,120,0.005625471383914323
3,True,84.0,1.26,1.324843816931589,0.06155480034454515,120,0.0056191587785723585
3,True,84.0,1.27,1.3261922280119192,0.06034254949590198,120,0.005508495922712918
3,True,84.0,1.28,1.3246227803171864,0.06018735483439759,120,0.005494328653227862
3,True,84.0,1.29,1.3244209734603747,0.059672017067521864,120,0.005447284966619166
3,True,84.0,1.3,1.3223916009174637,0.06028094796343019,120,0.005502872497894303
3,True,84.0,1.31,1.3226926001957493,0.059563593166092936,120,0.005437387263854943
3,True,84.0,1.32,1.321333583702265,0.05988240342926667,120,0.005466490525972345
3,True,84.0,1.33,1.3221810383250523,0.05990950374257553,120,0.005468964434791465
3,True,84.0,1.34,1.3228005614031508,0.05973841415025678,120,0.005453346163280241
3,True,84.0,1.35,1.3236603187969191,0.05965662489003088,120,0.005445879859482344
3,True,84.0,1.36,1.3222915961825674,0.06084249575696388,120,0.005554134563500245
3,True,84.0,1.37,1.3219362816196858,0.05979019981711882,120,0.005458073526262873
3,True,84.0,1.38,1.3204870063749852,0.0600752921935237,120,0.005484098780517824
3,True,84.0,1.39,1.3212439863180232,0.05991404839392722,120,0.005469379302801685
3,True,84.0,1.4,1.3212445280311036,0.059560197153038064,120,0.005437077251695653
3,True,84.0,1.41,1.3211572672855438,0.05936820627255482,120,0.005419550962349661
3,True,84.0,1.42,1.3195858430960508,0.05955555644438601,120,0.00543665361489373
3,True,84.0,1.43,1.3204403105211264,0.05934384189396202,120,0.0054173268090571824
3,True,84.0,1.44,1.3195017125749968,0.059515631878722317,120,0.005433009017358297
3,True,84.0,1.45,1.319444195502147,0.05874231288607159,120,0.005362414974621301
3,True,84.0,1.46,1.3188047071619606,0.059576328493635956,120,0.005438549834883698
3,True,84.0,1.47,1.3197754256597751,0.05891195255966278,120,0.005377900887266919
3,True,84.0,1.48,1.3189586371500235,0.05935425047128104,120,0.0054182769778220435
3,True,84.0,1.49,1.318423803324792,0.058112757329281214,120,0.005304944678011832
3,True,84.0,1.5,1.3183549626403073,0.058491668330940896,120,0.005339534361827813
3,True,84.0,1.51,1.31743983150151,0.0577234340755016,120,0.005269404489969098
3,True,84.0,1.52,1.317899897620803,0.05832333105642142,120,0.005324167341407271
3,True,84.0,1.53,1.3178959597336155,0.05893158579275209,120,0.005379693148040214
3,True,84.0,1.54,1.3172716180879576,0.05818484807171995,120,0.00531152563231533
3,True,84.0,1.55,1.3180917028622372,0.058605230140805514,120,0.005349901089316807
3,True,84.0,1.56,1.3167554742336416,0.058826693569907336,120,0.00537011784194706
3,True,84.0,1.57,1.3161870261570874,0.0575674552559937,120,0.005255165636979514
3,True,84.0,1.58,1.3155962227786664,0.05814334647594518,120,0.005307737072285613
3,True,84.0,1.59,1.316882357095012,0.05813817475585899,120,0.0053072649609935615
3,True,84.0,1.6,1.3169762410679815,0.05774263295127198,120,0.005271157099525461
3,True,84.0,1.61,1.3179588603779944,0.05786455476819156,120,0.005282286987755272
3,True,84.0,1.62,1.3164306179618233,0.05827753917177735,120,0.005319987133378898
3,True,84.0,1.63,1.3159018082495315,0.05823052275803211,120,0.005315695141648687
3,True,84.0,1.64,1.3152402409947226,0.05805530399118526,120,0.005299699929798645
3,True,84.0,1.65,1.3146443952247708,0.05868456332370167,120,0.0053571431849552915
3,True,84.0,1.66,1.3134975493381782,0.056219231421460146,120,0.005132090202522825
3,True,84.0,1.67,1.3151531357294493,0.064582337170115,120,0.0058955338140793895
3,True,84.0,1.68,1.3142669725160208,0.07152711982912156,120,0.006529502833964157
3,True,84.0,1.69,1.3111951884396016,0.07024512659363809,120,0.006412473398356935
3,True,84.0,1.7,1.308918122528772,0.07020961948266478,120,0.006409232057418282
3,True,84.0,1.71,1.308661506064989,0.07022919953413892,120,0.006411019463396532
3,True,84.0,1.72,1.3144732472813916,0.06662511393171348,120,0.006082012966125197
3,True,84.0,1.73,1.3106648173315754,0.06921170452830352,120,0.006318135302255715
3,True,84.0,1.74,1.3100961898774264,0.06923835553674743,120,0.00632056819533988
3,True,84.0,1.75,1.3098078933597386,0.0683599553605886,120,0.006240381596840096
3,True,84.0,1.76,1.306654391661713,0.06873167493613208,120,0.006274314796271998
3,True,84.0,1.77,1.3091473959925153,0.06945629425049185,120,0.006340463186951794
3,True,84.0,1.78,1.3079313596842634,0.06935936434595025,120,0.006331614737749417
3,True,84.0,1.79,1.3085458397299117,0.0709286271121668,120,0.006474868173701044
3,True,84.0,1.8,1.3071370563673916,0.06910719358622064,120,0.006308594802174897
3,True,84.0,1.81,1.3074084920025688,0.06908394999363167,120,0.00630647296217849
3,True,84.0,1.82,1.3086042326329421,0.06842689739549936,120,0.006246492540601083
3,True,84.0,1.83,1.3094304520563405,0.06905622850721845,120,0.006303942348272474
3,True,84.0,1.84,1.3095107879383223,0.06895118412502149,120,0.006294353151994397
3,True,84.0,1.85,1.3099646938476923,0.07064428170529494,120,0.00644891110812326
3,True,84.0,1.86,1.3058313733234548,0.06881307573884735,120,0.0062817456389130276
3,True,84.0,1.87,1.3157210968432416,0.07352515150825689,120,0.006711897337509548
3,True,84.0,1.88,1.308436533239738,0.06821670961893107,120,0.006227305109511365
3,True,84.0,1.89,1.3091062529531106,0.06941875761938637,120,0.006337036577020257
